id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad
1039,Presentación de certificado de servicios,Ministerio de Economía,2017-05-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1039,"Mi argentina,AFIP"
1040,Solicitud de empleo,Ministerio de Capital Humano,2017-05-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1040,"Mi argentina,AFIP"
1041,Régimen para la recuperación de la ganadería caprina - Ley N° 26.141,Ministerio de Economía,2017-05-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1041,"Mi argentina,AFIP"
1042,Régimen para la recuperación de la ganadería ovina - Ley N° 25.422,Ministerio de Economía,2017-05-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1042,"Mi argentina,AFIP"
1044,Solicitud de decodificadores de la Televisión Digital Terrestre,Secretaría de Comunicación y Medios,2017-05-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1044,"Mi argentina,AFIP"
1046,Autorización de Tránsito de Residuos No Peligrosos Valorizados,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1046,"Mi argentina,AFIP"
1047,Exportación de Residuos no Peligrosos,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1047,"Mi argentina,AFIP"
1048,Importación Decreto 181/92,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1048,"Mi argentina,AFIP"
1049,Solicitud de Importación de equipos de aire acondicionado,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1049,"Mi argentina,AFIP"
1050,Solicitud de Licencia de Importación SAO,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1050,"Mi argentina,AFIP"
1051,Solicitud de Licencia de Exportación SAO,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1051,"Mi argentina,AFIP"
1052,Estampillado para la comercialización de pieles,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1052,"Mi argentina,AFIP"
1055,"Certificado de importación, exportación o reexportación de fauna y trofeos de caza",Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1055,"Mi argentina,AFIP"
1056,Constancia de no intervención Programa Ozono,Jefatura de Gabinete de Ministros,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1056,"Mi argentina,AFIP"
1057,Sistema ARCUSUR – Solicitud de acreditación de carrera de grado,Ministerio de Capital Humano,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1057,"Mi argentina,AFIP"
1062,RENPRE - Autorización de exportación,Ministerio de Seguridad Nacional,2017-05-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1062,AFIP
1064,Solicitud de acceso a VPN para integración,Jefatura de Gabinete de Ministros,2017-05-31,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1064,"Mi argentina,AFIP"
1065,Asignación de Recursos de Numeración,Jefatura de Gabinete de Ministros,2017-05-31,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1065,"Mi argentina,AFIP"
1070,Certificaciones Eléctricas - Nota de Apertura Sin Derecho a Uso (SDU),Ministerio de Economía,2017-06-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1070,"Mi argentina,AFIP"
1072,Excepciones LCM,Ministerio de Economía,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1072,"Mi argentina,AFIP"
1073,Excepciones LCM Prototipos,Ministerio de Economía,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1073,"Mi argentina,AFIP"
1074,Extensiones LCM Discapacitados,Ministerio de Economía,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1074,"Mi argentina,AFIP"
1078,Comprobante de cumplimiento de requisitos esenciales de seguridad CCRES Bicicletas,Ministerio de Economía,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1078,"Mi argentina,AFIP"
1079,Presentación Declaración Jurada de Intereses - Persona Humana,Jefatura de Gabinete de Ministros,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1079,"Mi argentina,AFIP"
1080,Presentación Declaración Jurada de Intereses – Personas Jurídicas,Jefatura de Gabinete de Ministros,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1080,"Mi argentina,AFIP"
1081,"Autorización de importación de armas de fuego, municiones y otros materiales controlados",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1081,"Mi argentina,AFIP"
1082,"Solicitud de Autorización de Tránsito Internacional de armas de fuego, municiones y otros materiales controlados",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1082,"Mi argentina,AFIP"
1083,"Autorización de exportación/importación de explosivos, pirotecnia, nitrato de amonio y sustancias químicas controladas",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1083,"Mi argentina,AFIP"
1084,"Verificación de exportación, importación, explosivos, pirotecnia, sustancias químicas controladas y nitrato de amonio",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1084,"Mi argentina,AFIP"
1085,"Solicitud de Autorización y Verificación de exportación de armas de fuego, municiones y otros materiales controlados",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1085,"Mi argentina,AFIP"
1086,"Solicitud de Verificación de Tránsito Internacional de armas de fuego, municiones y otros materiales controlados",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1086,"Mi argentina,AFIP"
1087,"Autorización de tránsito internacional de pólvora, explosivos y afines",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1087,"Mi argentina,AFIP"
1088,"Verificación importación de armas de fuego, municiones y otros materiales controlados",Ministerio de Seguridad Nacional,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1088,"Mi argentina,AFIP"
1089,Potenciar - Presentación del PDI,Ministerio de Economía,2017-06-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1089,"Mi argentina,AFIP"
1091,Inscripción/Actualización para el Régimen de Ultraintensivos,Ministerio de Economía,2017-06-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1091,"Mi argentina,AFIP"
1092,Emergencia Sanitaria Nacional,Ministerio de Economía,2017-06-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1092,"Mi argentina,AFIP"
1093,Importación de Mercaderías con carácter de Donación,Ministerio de Economía,2017-06-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1093,"Mi argentina,AFIP"
1094,Ciudades Para Emprender,Ministerio de Economía,2017-06-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1094,"Mi argentina,AFIP"
1095,Plan alumbrado eficiente (PLAE),Ministerio de Economía,2017-06-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1095,"Mi argentina,AFIP"
1097,Denuncia por Incumplimiento Ley de Protección de Datos Personales,Jefatura de Gabinete de Ministros,2017-06-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1097,"Mi argentina,AFIP"
1098,Acreditación de Actividad Institucional,Ministerio de Desregulación y Transformación del Estado,2017-06-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1098,"Mi argentina,AFIP"
1099,Inscripción al Registro de Seudónimos,Ministerio de Justicia,2017-06-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1099,"DNI,Mi argentina,ANSES,AFIP"
1100,Inscripción al Registro de Editoriales,Ministerio de Justicia,2017-06-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1100,"DNI,Mi argentina,ANSES,AFIP"
1101,Programa nacional de inversiones turísticas,Jefatura de Gabinete de Ministros,2017-06-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1101,"Mi argentina,AFIP"
1102,Alimento para animales - Aviso de salida,Ministerio de Economía,2017-06-29,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1102,"Mi argentina,AFIP"
1103,Aportes Económicos Especiales,Ministerio de Capital Humano,2017-06-29,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1103,"Mi argentina,AFIP"
1105,Solicitud de certificado para reintegro tasa de gasoil,Ministerio de Economía,2017-06-29,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1105,"Mi argentina,AFIP"
1107,Solicitud de exportación e importación de organismos acuáticos ornamentales,Ministerio de Economía,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1107,"Mi argentina,AFIP"
1109,Autorización de Uso Terapéutico de Sustancias Prohibidas (AUT),Jefatura de Gabinete de Ministros,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1109,"DNI,Mi argentina,ANSES,AFIP"
1110,Subsidios deportivos en el marco de clubes de barrio y de pueblo,Secretaría General,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1110,"Mi argentina,AFIP"
1112,Otorgamiento de licencias deportivas,Secretaría General,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1112,"Mi argentina,AFIP"
1113,Declaración de Auspicio o Interés Educativo,Ministerio de Capital Humano,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1113,"Mi argentina,AFIP"
1118,Solicitud de admisión en fundación argentina en París,Ministerio de Capital Humano,2017-07-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1118,"Mi argentina,AFIP"
1126,Reserva de Denominación,Ministerio de Justicia,2017-07-10,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1126,"Mi argentina,AFIP"
1131,Solicitud de Importación de Vehículos Especiales Usados,Ministerio de Economía,2017-07-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1131,"Mi argentina,AFIP"
1132,Régimen de importación de vehículos de colección,Ministerio de Economía,2017-07-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1132,"Mi argentina,AFIP"
1133,Régimen de cambio de destino de Autopartes según Res122/2001,Ministerio de Economía,2017-07-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1133,"Mi argentina,AFIP"
1138,Solicitud de prórroga para subsanaciones de trámites de LCM,Ministerio de Economía,2017-07-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1138,"Mi argentina,AFIP"
1139,Exportación/Importación de Bienes Arqueológicos,Secretaría de Cultura,2017-07-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1139,"Mi argentina,AFIP"
1140,Inscripción al registro nacional de la agricultura familiar,Ministerio de Economía,2017-07-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1140,"Mi argentina,AFIP"
1144,Modificaciones de las características físicas o técnicas de las embarcaciones,Ministerio de Economía,2017-07-18,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1144,"Mi argentina,AFIP"
1145,Denuncia de siniestro de buque pesquero ante el registro de la pesca,Ministerio de Economía,2017-07-18,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1145,"Mi argentina,AFIP"
1146,Importación de vinos,Ministerio de Economía,2017-07-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1146,"Mi argentina,AFIP"
1147,Importación de alcohol,Ministerio de Economía,2017-07-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1147,"Mi argentina,AFIP"
1148,Inscripción como Exportador y/o importador de vinos y mostos,Ministerio de Economía,2017-07-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1148,"Mi argentina,AFIP"
1149,Inscripción como Fabricante de Productos de Uso Enológico,Ministerio de Economía,2017-07-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1149,"Mi argentina,AFIP"
1150,Baja empresa de servicios eventuales,Ministerio de Capital Humano,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1150,"Mi argentina,AFIP"
1151,Fiscalización Coordinación de Control y Gestión de Obligaciones Laborales,Ministerio de Capital Humano,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1151,"Mi argentina,AFIP"
1152,Presentación de informe bimestral,Ministerio de Capital Humano,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1152,"Mi argentina,AFIP"
1153,Presentación de seguros de caución,Ministerio de Capital Humano,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1153,"Mi argentina,AFIP"
1154,Restitución de Fondos (ART. 18 Decreto 1694/06),Ministerio de Capital Humano,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1154,"Mi argentina,AFIP"
1155,Inscripción en el registro de la pesca como armador de buque pesquero,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1155,"Mi argentina,AFIP"
1156,Importación de pequeños volúmenes de vino,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1156,"Mi argentina,AFIP"
1157,Declaración de marcas,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1157,"Mi argentina,AFIP"
1158,Medidas de excepción,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1158,"Mi argentina,AFIP"
1159,Solicitud de división de viñedos por el vendedor,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1159,"Mi argentina,AFIP"
1160,Inscripción en el registro de la pesca como titular de vehículos de transporte de productos pesqueros y sus derivados,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1160,"Mi argentina,AFIP"
1161,Inscripción en el registro de la pesca como titular de establecimientos dedicados a la conservación y procesamiento de productos pesqueros y sus derivados,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1161,"Mi argentina,AFIP"
1162,Inscripción en el registro de la pesca como titular de establecimientos dedicados a la comercialización mayorista y exportación de productos pesqueros y sus derivados,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1162,"Mi argentina,AFIP"
1163,Solicitud de división de viñedos,Ministerio de Economía,2017-07-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1163,"Mi argentina,AFIP"
1164,Inscripción de la locación de un buque con permiso de pesca vigente y/o con cuotas individuales transferibles de captura,Ministerio de Economía,2017-07-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1164,"Mi argentina,AFIP"
1165,Remisión de Informe trimestral de auditoría – SAEM,Ministerio de Capital Humano,2017-07-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1165,"Mi argentina,AFIP"
1166,Remisión de Informe trimestral de auditoría – SCC,Ministerio de Capital Humano,2017-07-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1166,"Mi argentina,AFIP"
1167,Autorización Importación Productos Cosméticos e higiene personal y de uso doméstico,Ministerio de Salud,2017-07-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1167,"Mi argentina,AFIP"
1168,No intervención - especialidades medicinales,Ministerio de Salud,2017-07-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1168,"Mi argentina,AFIP"
1169,Certificado de libre venta de productos cosméticos e higiene personal o de uso doméstico,Ministerio de Salud,2017-07-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1169,"Mi argentina,AFIP"
1170,No intervención -  Productos cosméticos e higiene personal y de uso doméstico,Ministerio de Salud,2017-07-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1170,"Mi argentina,AFIP"
1171,Testimonio de exportación de productos cosméticos e higiene personal o de uso doméstico,Ministerio de Salud,2017-07-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1171,"Mi argentina,AFIP"
